"","perc-resource-cells","max-resources-base","r-growth-ts","fragmentation-level","n-animals","speed-mean","speed-max","HR-r-min","HR-r-max","B0","gamma","intercept-pcot","slope-pcot","intercept-icot","slope-icot","n-emb-mid","emb-growth-c","emb-mass-init","emb-mass-inf","percent-fat-emb","percent-pro-emb","ED-pl","DE-pl","preg-prob-const*","preg-prob-mid*","off-BMR-red","off-growth-eff","milk-prod-eff","lact-prob-const*","lact-prob-mid*","ED-pro","DE-fat","DE-pro","growth-lm-prob-const*","growth-lm-prob-mid*","growth-lm-inf","growth-lm-k","stomach-fill-perc","AE-food","HIF","DM-food","ED-food","ED-fat","EC-pro","gamma-mobilize","perc-water-adi","max-SL","t-mating-start","t-mating-end","t-mature","prob-ovul","t-0","t-gest","t-nurs","t-max-age","surv-prob-const*","surv-prob-mid*","surv-mod-emb*","surv-mod-off*","winter-surv-mid"
"48",0.75,112,0.0099,0.664,80,0.166,0.822,11.3,26.56,7263.72,0.704,5.64,0.756,8.48,-0.319,5.5,0.1344,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.735,0.4884,23.2408,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,46.92,19.1,0.015,0.0952,0.398,145.2,273,36,0.176,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"49",0.75,112,0.0099,0.664,80,0.166,0.822,11.3,26.56,7263.72,0.704,5.64,0.756,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.735,0.4884,23.2408,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,46.92,19.1,0.015,0.0952,0.398,145.2,273,36,0.176,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"50",0.75,112,0.0099,0.664,80,0.166,0.822,11.3,26.56,7263.72,0.704,5.64,0.756,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,23.2408,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,46.92,19.1,0.015,0.0952,0.398,145.2,273,36,0.176,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"51",0.75,112,0.0099,0.664,80,0.166,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,23.2408,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,46.92,19.1,0.015,0.0952,0.398,145.2,273,36,0.176,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"52",0.75,112,0.0099,0.664,80,0.166,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,23.2408,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,36,0.176,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"53",0.75,112,0.0099,0.664,80,0.166,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,23.2408,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,36,0.22,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"54",0.75,112,0.0099,0.664,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,23.2408,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,36,0.22,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"55",0.75,112,0.0099,0.664,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,29.051,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,36,0.22,4,20,18.9,620,113.6016,0.018,0.502,0.633,0.3328
"56",0.75,112,0.0099,0.664,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,29.051,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,36,0.22,4,20,18.9,620,113.6016,0.018,0.502,0.5064,0.3328
"57",0.75,112,0.0099,0.83,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,1.056,0.9075,28.278,0.1199,21.15,0.588,0.4884,29.051,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,36,0.22,4,20,18.9,620,113.6016,0.018,0.502,0.5064,0.3328
"58",0.75,112,0.0099,0.83,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,0.88,0.9075,28.278,0.1199,21.15,0.588,0.4884,29.051,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,36,0.22,4,20,18.9,620,113.6016,0.018,0.502,0.5064,0.3328
"59",0.75,112,0.0099,0.83,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,0.88,0.9075,28.278,0.1199,21.15,0.588,0.4884,29.051,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,45,0.22,4,20,18.9,620,113.6016,0.018,0.502,0.5064,0.3328
"60",0.75,112,0.0099,0.83,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,0.88,0.9075,28.278,0.1199,21.15,0.588,0.4884,29.051,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,45,0.22,4,20,18.9,620,94.668,0.018,0.502,0.5064,0.3328
"61",0.75,112,0.0099,0.83,80,0.1328,0.822,11.3,26.56,7263.72,0.704,5.64,0.63,8.48,-0.319,5.5,0.112,7.59e-08,17.9613,0.0342,0.1122,3899.88,0.4509,27.4476,0.0384,0.4509,0.88,0.7425,28.278,0.1199,21.15,0.588,0.4884,29.051,0.051,0.0264,0.07712,0.05577,0.7524,0.2052,0.737,11052.99,39.1,19.1,0.015,0.0952,0.398,145.2,273,45,0.22,4,20,18.9,620,94.668,0.018,0.502,0.5064,0.3328
"62",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,6.9e-08,23.9484,0.0418,0.0816,3574.89,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.735,0.4884,29.051,0.0612,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.018,0.502,0.5697,0.3744
"63",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,6.9e-08,23.9484,0.0418,0.0816,3574.89,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.735,0.4884,29.051,0.0612,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.018,0.502,0.6963,0.3744
"64",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,6.9e-08,23.9484,0.0418,0.0816,3574.89,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.735,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.018,0.502,0.6963,0.3744
"65",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,6.9e-08,23.9484,0.0418,0.0816,3574.89,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.018,0.502,0.6963,0.3744
"66",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,3574.89,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.018,0.502,0.6963,0.3744
"67",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,3574.89,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.0144,0.502,0.6963,0.3744
"68",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,3574.89,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"69",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4.8,18,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"70",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,18,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"71",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.756,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"72",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.63,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02376,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"73",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.63,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.08676,0.04563,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"74",0.675,168,0.011,0.747,120,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.63,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.08676,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"75",0.675,168,0.011,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.63,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,28.278,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.08676,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"76",0.675,168,0.011,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.64,4.7,0.63,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.08676,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"77",0.675,168,0.011,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.08676,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"78",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.1344,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.08676,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"79",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.08676,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"80",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.4378,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"81",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0165,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"82",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,1.056,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"83",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.228,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"84",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,558,75.7344,0.0144,0.6024,0.6963,0.3744
"85",0.675,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"86",0.825,168,0.0088,0.747,100,0.1826,0.9042,11.3,26.56,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"87",0.825,168,0.0088,0.747,100,0.1826,0.9042,11.3,33.2,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,0.836,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"88",0.825,168,0.0088,0.747,100,0.1826,0.9042,11.3,33.2,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,108.9,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"89",0.825,168,0.0088,0.747,100,0.1826,0.9042,11.3,33.2,6053.1,0.768,4.7,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"90",0.825,168,0.0088,0.747,100,0.1826,0.9042,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.261,6.05,0.112,5.52e-08,23.9484,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"91",0.825,168,0.0088,0.747,100,0.1826,0.9042,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.261,6.05,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.1199,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"92",0.825,168,0.0088,0.747,100,0.1826,0.9042,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.261,6.05,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.0981,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"93",0.825,168,0.0088,0.747,100,0.1826,0.7398,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.261,6.05,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.0981,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,218.4,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"94",0.825,168,0.0088,0.747,100,0.1826,0.7398,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.261,6.05,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.0981,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,273,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"95",0.825,168,0.0088,0.747,100,0.1826,0.7398,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.319,6.05,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.0981,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.737,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,273,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"96",0.825,168,0.0088,0.747,100,0.1826,0.7398,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.319,6.05,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.0981,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.603,13509.21,39.1,22.92,0.0135,0.1309,0.3582,133.1,273,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"97",0.825,168,0.0088,0.747,100,0.1826,0.7398,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.319,6.05,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.0981,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.603,11052.99,39.1,22.92,0.0135,0.1309,0.3582,133.1,273,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
"98",0.825,168,0.0088,0.747,100,0.1826,0.7398,11.3,33.2,6053.1,0.768,3.76,0.63,9.54,-0.319,4.95,0.112,5.52e-08,19.957,0.0418,0.0816,2924.91,0.6012,22.873,0.0528,0.4509,0.88,0.7425,22.6224,0.0981,18.8,0.588,0.4884,29.051,0.051,0.02904,0.10604,0.05577,1.0032,0.1824,0.603,11052.99,39.1,22.92,0.0135,0.1309,0.3582,133.1,273,49.5,0.242,4,22,25.2,682,75.7344,0.0144,0.6024,0.6963,0.3744
