"BehaviorSpace results (NetLogo 6.2.2)"
"/home/gallagher/densities/EBIVModelDensTest.nlogo"
"Densities"
"01/04/2023 09:33:31:711 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","39","0","39"
"[run number]","max-resources-base","pcolor-update?","resources-dynamic?","n-food-c","print?","ITV-var-BMR","r-growth-ts","perc-resource-cells","n-animals","debug","out-year","overwinter-skip?","ITV-var-repro","ITV-var-growth","home-ranging?","fragmentation-level","[step]","dens-list"
"2154","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 9 9 9 9 9 9 44 50 50 50 74 87 69 30 9 11 11 13 14 4 4 4 4 4 4 24 33 35 35 49 55 60 60 64 50 37 11 10 10 10 10 10 2 2 2 2 2 2 9 24 24 25 29 40 43 45 54 59 83 55 4 4 4 4 2 2 2 2 2 2 2 6 22 23 23 28 35 40 40 48 50 86 84 20 5 6 6 6 0 0 0 0 0 0 8 9 9 12 21 22 22 24 31 53 71 79 60 27 18 15 10 10 10 10 10 10 35 42 47 53 68 70 67 35 15 12 13 13 13 13 14 12 7 7 7 7 7 7 44 57 59 61 76 91 53 12 4 5 5 8 7 8 16 18 5 5 5 5 5 5 27 35 36 36 55 65 66 62 28 16 14 13 12 17 16 17 6 6 6 6 6 6 10 14 14 14 26 27 29 30 39 53 94 70 25 7 7 9 9 4 4 4 4 4 4 14 25 29 31 38 50 56 56 61 62 44 17 12 12 12 12]"
"2157","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 37 49 52 52 71 76 63 32 12 12 14 14 14 2 2 2 2 2 2 7 14 14 14 17 25 27 28 31 30 63 79 48 7 4 3 3 1 1 1 1 1 1 3 8 12 12 13 18 18 18 20 26 53 85 67 23 9 7 6 4 4 4 4 4 4 10 18 19 19 25 37 37 39 48 35 41 17 14 14 14 14 14 10 10 10 10 10 10 29 33 33 38 45 48 48 54 50 53 40 24 21 21 21 21 14 14 14 14 14 14 37 40 40 42 60 67 70 40 11 9 10 10 10 12 12 12 5 5 5 5 5 5 32 42 43 47 72 75 53 13 10 10 10 15 13 16 21 24 8 8 8 8 8 8 33 48 49 49 65 71 72 59 18 9 9 8 8 9 15 15 8 8 8 8 8 8 39 44 49 49 71 73 70 56 15 7 7 7 7 7 9 9 9 5 5 5 5 5 5 28 47 51 51 81 81 54 13 7 8 9 9 9 7 20 21]"
"2156","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 33 46 50 53 82 90 72 43 8 8 8 8 8 2 2 2 2 2 2 12 20 21 21 32 34 40 41 43 50 74 42 14 10 10 10 10 1 1 1 1 1 1 4 10 15 15 20 31 32 32 38 39 85 94 24 6 6 6 6 4 4 4 4 4 4 11 23 29 29 37 48 56 55 50 30 17 16 16 15 16 16 15 6 6 6 6 6 6 36 48 48 56 72 87 77 40 14 10 9 8 9 12 14 15 6 6 6 6 6 6 31 41 43 45 60 66 61 38 9 5 5 5 5 9 9 10 2 2 2 2 2 2 21 33 35 36 50 59 60 52 22 13 11 11 9 12 17 19 9 9 9 9 9 9 34 47 47 48 78 86 71 38 17 9 9 12 12 13 23 20 6 6 6 6 6 6 29 39 42 43 63 73 70 65 29 13 12 12 12 12 15 17 14 3 3 3 3 3 3 9 23 23 23 29 32 34 36 41 45 77 58 17 9 8 8]"
"2160","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[2 2 2 2 2 2 2 2 2 25 36 38 39 51 65 58 26 6 6 7 10 11 3 3 3 3 3 3 16 26 29 29 39 51 55 56 38 23 23 17 17 17 19 19 18 9 9 9 9 9 9 20 46 50 50 62 79 67 29 7 6 7 8 7 6 10 14 16 8 8 8 8 8 8 19 60 63 66 81 82 33 8 7 7 8 9 12 12 16 23 19 10 10 10 10 10 10 42 48 48 57 68 39 10 9 9 9 10 11 10 13 20 19 8 8 8 8 8 8 56 70 73 74 71 26 11 11 11 11 12 13 12 16 24 22 8 8 8 8 8 8 26 27 28 30 45 48 48 53 52 61 35 13 6 6 6 6 0 0 0 0 0 0 3 10 10 10 16 22 22 23 28 35 59 76 55 16 6 7 3 3 3 3 3 3 15 27 27 27 39 54 55 55 56 24 14 12 12 12 12 11 10 5 5 5 5 5 5 21 34 35 35 50 70 68 44 30 9 13 13 13 14 23 23]"
"2161","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 8 31 49 53 53 76 85 56 18 4 4 6 6 7 2 2 2 2 2 2 13 22 22 22 26 29 31 31 37 45 87 84 42 17 8 7 7 0 0 0 0 0 0 7 12 16 18 20 26 30 30 38 38 63 34 13 12 12 12 12 5 5 5 5 5 5 14 31 37 37 40 47 54 54 53 54 45 14 12 11 11 10 10 5 5 5 5 5 5 28 33 34 41 68 73 59 42 9 8 7 7 7 9 13 13 0 0 0 0 0 0 17 19 19 19 28 29 29 31 37 62 72 50 12 7 7 7 4 4 4 4 4 4 25 31 31 32 44 46 49 53 52 42 23 15 15 15 15 14 9 9 9 9 9 9 37 45 49 49 62 67 63 44 24 10 8 10 10 15 13 13 4 4 4 4 4 4 18 25 27 26 33 42 43 41 47 31 17 13 12 12 12 12 12 5 5 5 5 5 5 15 20 21 21 28 44 50 52 58 41 30 17 16 16 16 14]"
"2158","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 40 55 57 58 79 92 80 54 12 10 11 11 11 7 7 7 7 7 7 17 27 29 31 40 53 53 55 56 31 17 14 14 15 17 15 15 6 6 6 6 6 6 17 37 46 46 50 58 62 64 70 57 25 16 14 13 14 15 14 3 3 3 3 3 3 6 24 25 28 34 52 52 52 59 67 36 16 9 9 9 10 10 2 2 2 2 2 2 8 9 10 11 14 15 18 21 23 42 71 53 17 10 10 10 7 7 7 7 7 7 28 31 31 35 50 61 64 65 59 29 14 12 13 15 16 15 6 6 6 6 6 6 19 29 29 31 39 44 45 51 57 58 21 13 10 10 8 7 2 2 2 2 2 2 19 26 26 26 38 47 48 50 65 72 55 25 13 13 13 14 5 5 5 5 5 5 18 24 27 27 35 55 60 62 45 17 14 12 13 13 15 14 13 3 3 3 3 3 3 7 16 17 18 28 38 40 41 47 51 69 72 13 7 7 6]"
"2163","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 26 37 40 40 64 73 49 20 4 4 6 7 10 4 4 4 4 4 4 16 19 19 19 22 27 27 29 38 50 87 78 36 10 8 8 8 3 3 3 3 3 3 11 25 26 26 34 47 48 48 49 38 23 14 12 12 12 12 10 3 3 3 3 3 3 8 22 24 24 36 45 49 52 57 60 69 19 14 13 13 15 15 5 5 5 5 5 5 18 22 22 28 35 37 37 42 48 74 72 22 12 13 13 13 6 6 6 6 6 6 26 32 33 37 49 54 53 53 24 17 8 7 8 8 8 8 3 3 3 3 3 3 24 24 25 26 42 46 48 45 42 37 15 11 11 11 9 11 3 3 3 3 3 3 11 14 15 15 22 28 34 35 38 50 83 81 31 11 11 11 3 3 3 3 3 3 18 27 30 30 44 49 52 55 62 49 33 14 12 12 12 12 11 9 9 9 9 9 9 22 35 42 44 53 65 65 59 17 11 10 10 10 10 11 12]"
"2159","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 33 48 49 49 74 86 69 28 12 12 12 14 15 4 4 4 4 4 4 16 24 24 24 37 46 49 53 54 41 25 12 10 10 11 11 11 6 6 6 6 6 6 21 37 40 41 54 67 69 44 11 8 7 7 7 8 13 17 12 3 3 3 3 3 3 8 31 36 36 45 54 61 63 72 50 36 24 15 14 16 15 15 7 7 7 7 7 7 24 29 29 37 55 60 59 66 30 15 12 11 11 11 11 11 4 4 4 4 4 4 31 35 36 40 55 64 61 59 32 17 11 11 11 10 11 10 4 4 4 4 4 4 39 43 47 49 71 77 75 36 9 7 10 10 10 10 9 12 10 10 10 10 10 10 34 47 52 52 73 70 46 4 4 4 4 4 5 6 9 15 5 5 5 5 5 5 19 24 25 25 46 49 58 58 60 52 20 8 8 8 10 11 11 4 4 4 4 4 4 11 19 22 22 34 51 54 54 59 57 58 25 19 16 16 17]"
"2162","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[2 2 2 2 2 2 2 2 2 21 35 37 37 54 68 61 34 11 10 12 12 12 6 6 6 6 6 6 27 45 47 47 56 68 72 55 25 13 14 14 14 16 14 14 14 4 4 4 4 4 4 15 36 36 36 46 61 65 65 59 21 15 16 16 14 16 22 19 4 4 4 4 4 4 10 28 32 32 37 51 55 52 54 41 17 14 14 14 14 16 14 7 7 7 7 7 7 22 22 22 27 39 49 49 54 58 66 33 18 15 15 15 15 2 2 2 2 2 2 10 12 13 15 27 28 29 29 36 58 71 36 11 10 10 10 3 3 3 3 3 3 19 26 28 32 46 53 56 58 59 42 33 16 17 16 16 16 3 3 3 3 3 3 26 32 32 34 50 55 56 58 65 34 18 16 16 16 18 17 8 8 8 8 8 8 28 45 48 48 68 83 58 7 3 3 3 4 4 8 13 17 16 8 8 8 8 8 8 22 40 51 51 65 66 51 22 8 8 8 8 8 12 15 18]"
"2164","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 4 34 58 63 65 90 92 82 34 9 7 7 8 9 3 3 3 3 3 3 18 35 35 35 48 63 66 60 42 17 10 9 9 9 10 11 10 5 5 5 5 5 5 18 39 44 44 62 73 49 20 5 4 4 5 5 8 11 19 19 4 4 4 4 4 4 9 14 22 23 29 40 41 44 49 46 40 28 20 14 14 14 14 6 6 6 6 6 6 21 25 25 32 37 42 44 53 54 66 33 14 11 11 11 11 2 2 2 2 2 2 15 16 18 19 30 39 43 44 46 34 13 9 9 9 9 9 6 6 6 6 6 6 30 38 38 39 69 82 86 57 22 16 15 16 16 20 23 21 6 6 6 6 6 6 15 33 33 33 47 51 52 52 45 19 8 7 6 7 8 10 3 3 3 3 3 3 9 9 13 13 24 30 31 31 33 38 77 76 39 7 6 6 6 1 1 1 1 1 1 9 23 24 25 32 42 49 50 54 46 29 12 11 11 11 12]"
"2165","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[2 2 2 2 2 2 2 2 2 28 43 46 46 68 78 71 24 6 7 7 7 9 2 2 2 2 2 2 11 18 19 19 25 32 33 34 42 56 92 69 18 13 12 12 12 5 5 5 5 5 5 16 27 31 31 40 46 48 49 51 47 40 17 15 14 13 12 12 3 3 3 3 3 3 9 28 32 32 36 46 57 57 41 26 24 18 16 16 15 14 14 5 5 5 5 5 5 26 33 37 40 51 56 57 66 55 23 11 10 10 12 12 13 1 1 1 1 1 1 16 17 17 18 27 28 29 32 39 71 94 65 23 12 7 8 3 3 3 3 3 3 11 13 14 14 23 26 26 31 36 51 67 59 31 10 10 10 6 6 6 6 6 6 27 39 39 40 56 65 65 67 37 14 4 4 3 3 4 5 2 2 2 2 2 2 13 25 27 28 34 42 45 45 51 56 33 17 15 14 13 12 12 5 5 5 5 5 5 12 21 26 26 32 38 42 42 57 52 39 25 12 13 13 12]"
"2168","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[1 1 1 1 1 1 1 1 1 25 39 41 41 67 68 45 11 3 3 3 3 3 0 0 0 0 0 0 5 8 8 9 15 22 22 24 32 38 67 78 53 25 7 5 5 3 3 3 3 3 3 14 28 31 31 41 57 56 48 35 17 16 16 16 17 23 26 26 11 11 11 11 11 11 14 32 37 37 47 67 69 45 9 8 8 11 12 14 25 24 20 3 3 3 3 3 3 23 23 23 30 43 46 46 47 41 30 20 13 12 12 13 12 4 4 4 4 4 4 33 41 41 44 61 68 72 71 23 15 14 14 14 14 16 16 2 2 2 2 2 2 22 27 27 29 40 47 47 49 43 38 25 20 19 19 19 19 5 5 5 5 5 5 14 19 19 19 30 37 38 38 52 61 78 38 11 6 6 6 4 4 4 4 4 4 19 28 28 28 41 52 58 58 47 32 26 10 9 9 10 11 10 6 6 6 6 6 6 16 30 32 32 44 55 55 54 41 17 13 11 10 11 16 14]"
"2166","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 37 43 46 47 76 84 64 11 5 6 7 10 10 5 5 5 5 5 5 17 25 25 25 32 35 35 35 43 52 76 35 15 10 10 11 11 3 3 3 3 3 3 8 21 22 23 30 39 40 41 46 48 84 54 13 14 14 13 12 4 4 4 4 4 4 9 24 25 25 33 43 45 45 49 54 95 64 13 13 14 14 15 3 3 3 3 3 3 16 16 16 20 30 30 30 36 42 70 73 29 5 5 5 5 4 4 4 4 4 4 19 23 25 28 42 49 51 60 61 45 26 16 16 16 17 18 5 5 5 5 5 5 28 35 36 39 51 56 55 56 60 61 30 14 13 13 14 13 4 4 4 4 4 4 20 29 29 29 39 47 48 48 51 64 67 36 24 22 22 22 13 13 13 13 13 13 24 40 46 46 56 72 76 71 54 29 16 18 15 15 14 14 12 8 8 8 8 8 8 23 49 52 54 73 83 88 61 20 10 10 10 9 8 11 14]"
"2167","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 9 9 9 9 9 9 46 61 65 66 92 85 64 18 8 10 12 13 13 8 8 8 8 8 8 30 53 53 53 64 73 74 60 27 14 13 13 13 15 21 20 17 7 7 7 7 7 7 26 35 36 36 50 61 66 56 24 10 12 12 12 15 16 17 17 2 2 2 2 2 2 5 12 13 13 18 26 29 32 41 48 65 30 15 9 9 9 9 2 2 2 2 2 2 18 21 21 24 28 29 29 32 37 57 23 16 9 8 8 8 3 3 3 3 3 3 28 33 36 39 48 56 57 57 40 32 16 13 11 13 14 15 10 10 10 10 10 10 42 52 54 56 83 77 33 13 12 12 11 12 14 21 25 29 10 10 10 10 10 10 32 42 42 43 59 68 37 17 4 3 4 9 10 15 19 19 3 3 3 3 3 3 19 38 43 43 58 64 63 51 35 18 16 15 16 16 19 18 16 6 6 6 6 6 6 13 27 30 30 37 54 57 56 41 16 9 8 8 7 8 7]"
"2169","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 6 6 6 6 6 6 6 6 28 43 44 45 64 85 73 38 10 9 10 12 13 4 4 4 4 4 4 11 16 17 18 21 25 29 29 34 37 70 71 15 7 7 7 7 3 3 3 3 3 3 6 14 19 19 26 32 34 37 49 54 80 68 22 9 9 9 11 9 9 9 9 9 9 15 32 33 33 43 52 56 56 64 64 48 13 9 9 10 10 9 1 1 1 1 1 1 18 20 20 23 32 32 33 35 38 69 86 30 6 3 3 4 3 3 3 3 3 3 22 26 26 27 37 47 48 52 56 57 36 7 6 6 6 6 4 4 4 4 4 4 31 40 42 42 64 80 77 68 39 19 13 11 11 10 15 16 3 3 3 3 3 3 15 22 22 23 46 51 48 43 16 9 10 10 9 10 14 13 6 6 6 6 6 6 23 38 46 48 74 83 65 33 12 7 5 6 6 7 17 21 18 6 6 6 6 6 6 10 23 26 26 31 44 48 49 56 47 25 15 11 11 11 11]"
"2170","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 8 32 52 55 55 70 86 86 45 16 12 11 13 14 5 5 5 5 5 5 19 34 36 36 49 59 63 60 36 19 10 8 8 10 12 11 11 7 7 7 7 7 7 20 27 28 28 40 50 46 46 41 19 11 8 8 9 10 14 14 5 5 5 5 5 5 12 28 34 34 38 50 50 50 52 21 13 10 9 9 10 11 11 6 6 6 6 6 6 33 40 40 48 68 74 71 38 15 10 11 11 11 9 9 10 6 6 6 6 6 6 36 43 47 55 75 59 25 6 6 8 12 11 9 13 17 16 8 8 8 8 8 8 39 47 50 50 68 80 64 22 5 5 6 7 8 11 17 22 8 8 8 8 8 8 27 39 41 41 61 76 78 49 24 13 11 10 10 11 15 14 1 1 1 1 1 1 8 19 19 19 25 31 35 39 43 49 60 42 21 12 12 12 11 6 6 6 6 6 6 11 20 21 25 28 33 34 38 42 31 50 27 10 10 10 10]"
"2171","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 35 43 52 52 73 83 54 26 5 4 5 6 7 3 3 3 3 3 3 15 21 21 21 31 36 41 43 39 25 20 12 11 10 8 9 9 1 1 1 1 1 1 4 13 15 15 19 26 29 31 38 42 80 24 11 9 9 10 11 3 3 3 3 3 3 4 9 14 14 21 25 26 26 31 36 65 62 34 13 12 11 11 5 5 5 5 5 5 21 24 25 31 39 46 47 52 41 18 10 8 8 8 9 10 5 5 5 5 5 5 26 33 35 42 57 63 58 46 17 11 8 8 8 10 12 12 4 4 4 4 4 4 10 14 17 18 28 33 33 34 42 60 62 24 8 7 7 7 3 3 3 3 3 3 19 27 30 30 40 62 65 61 55 33 9 8 8 8 8 10 3 3 3 3 3 3 16 27 29 31 51 56 61 54 21 6 5 5 5 6 7 7 7 4 4 4 4 4 4 25 49 53 53 67 86 64 25 10 10 15 16 15 17 13 16]"
"2173","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[12 12 12 12 12 12 12 12 12 36 46 55 55 73 78 46 13 6 6 6 6 6 4 4 4 4 4 4 19 26 28 28 39 45 45 48 51 17 19 14 14 13 13 13 12 2 2 2 2 2 2 6 14 16 16 19 23 27 27 37 43 95 81 44 17 6 6 6 1 1 1 1 1 1 2 14 15 15 20 32 32 32 34 35 61 89 67 24 11 6 7 4 4 4 4 4 4 22 24 24 25 33 35 36 39 48 79 52 17 12 10 10 10 3 3 3 3 3 3 11 13 15 16 28 34 35 36 48 53 46 19 8 7 7 7 5 5 5 5 5 5 19 22 22 22 38 45 46 47 48 48 35 7 3 3 3 3 2 2 2 2 2 2 9 14 14 14 19 25 27 30 38 44 77 41 13 12 12 12 3 3 3 3 3 3 11 17 19 20 27 31 32 35 40 46 77 56 9 6 6 6 6 3 3 3 3 3 3 7 13 15 15 19 22 22 22 26 31 60 60 36 13 11 11]"
"2172","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 5 5 5 5 5 5 20 32 32 34 70 77 76 62 27 13 12 12 15 9 9 9 9 9 9 21 33 33 33 38 47 47 46 50 36 22 13 11 11 11 11 11 5 5 5 5 5 5 19 29 31 32 37 45 50 51 56 34 16 12 11 10 9 10 10 1 1 1 1 1 1 4 22 23 24 30 43 45 45 48 36 27 12 11 11 11 11 11 2 2 2 2 2 2 13 13 13 16 22 23 28 32 34 77 107 66 17 7 7 7 4 4 4 4 4 4 25 27 27 27 47 53 54 57 47 68 28 13 12 12 9 9 0 0 0 0 0 0 4 7 8 10 23 26 28 29 38 49 77 59 39 20 14 12 8 8 8 8 8 8 25 29 38 39 61 68 73 54 24 9 8 8 8 8 10 10 2 2 2 2 2 2 15 19 21 21 31 37 38 39 43 46 82 64 24 10 10 10 10 5 5 5 5 5 5 13 28 29 29 32 42 43 45 56 52 31 19 14 12 13 13]"
"2175","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 4 4 38 46 45 45 68 77 78 60 8 4 5 5 7 3 3 3 3 3 3 18 22 23 24 27 44 46 46 43 31 24 12 10 9 9 10 9 0 0 0 0 0 0 9 26 28 28 41 52 53 54 60 39 33 17 16 16 16 15 14 4 4 4 4 4 4 8 27 28 28 35 44 46 46 52 49 33 18 14 14 13 12 12 3 3 3 3 3 3 12 13 13 13 21 21 21 27 33 74 105 63 15 9 9 10 4 4 4 4 4 4 18 23 23 27 43 50 52 58 55 44 17 12 9 9 9 8 2 2 2 2 2 2 18 19 20 21 36 39 40 48 55 69 56 19 13 13 13 13 8 8 8 8 8 8 25 33 34 34 46 55 57 60 45 20 11 9 9 9 12 13 4 4 4 4 4 4 22 36 38 38 62 72 78 70 22 7 7 8 9 9 11 19 17 2 2 2 2 2 2 12 27 27 27 31 40 42 42 53 43 34 20 18 18 17 18]"
"2174","180","false","false","3","false","0","0.023","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 8 38 64 64 64 79 89 68 34 16 19 19 25 25 3 3 3 3 3 3 10 26 27 27 34 50 55 55 64 41 30 19 17 17 17 20 20 7 7 7 7 7 7 16 20 20 20 26 32 33 33 40 38 59 28 19 19 18 18 18 11 11 11 11 11 11 20 40 47 47 57 76 69 34 10 8 7 8 8 12 15 15 14 2 2 2 2 2 2 35 44 46 59 72 79 70 27 13 12 13 13 14 21 20 20 8 8 8 8 8 8 29 31 31 33 50 58 60 53 35 12 11 11 11 11 13 14 7 7 7 7 7 7 38 46 46 46 69 76 44 13 7 7 7 8 8 10 16 15 4 4 4 4 4 4 14 25 28 28 39 48 49 46 34 17 16 16 16 17 20 22 5 5 5 5 5 5 11 22 22 23 34 40 40 43 52 60 91 49 20 12 12 12 12 2 2 2 2 2 2 7 11 11 11 22 27 27 30 33 38 78 84 30 12 10 10]"
"2178","180","false","false","3","false","0","0.025","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 41 51 51 51 78 86 66 20 7 7 7 7 7 2 2 2 2 2 2 6 11 13 13 18 25 27 28 31 45 84 36 16 11 11 14 14 8 8 8 8 8 8 24 40 40 40 51 59 61 63 50 15 13 12 12 12 14 15 14 5 5 5 5 5 5 13 21 24 24 28 38 44 45 49 48 45 19 18 15 15 15 15 9 9 9 9 9 9 38 47 48 54 72 77 65 29 17 14 14 14 14 20 22 22 14 14 14 14 14 14 50 63 64 76 75 49 21 10 10 10 10 10 9 8 18 18 11 11 11 11 11 11 58 66 71 70 63 30 8 6 6 6 6 7 7 17 19 19 6 6 6 6 6 6 22 34 36 36 56 61 63 48 23 11 9 9 9 9 13 13 6 6 6 6 6 6 28 44 47 47 74 92 84 35 11 6 6 9 11 11 22 28 23 12 12 12 12 12 12 23 43 47 48 63 69 69 57 23 11 10 11 9 11 20 23]"
"2179","180","false","false","3","false","0","0.025","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 26 45 47 47 65 70 48 31 13 8 9 9 9 4 4 4 4 4 4 11 18 18 18 23 31 34 34 45 41 36 18 15 13 13 13 12 7 7 7 7 7 7 23 37 43 45 61 77 76 52 20 13 13 13 13 13 17 20 20 7 7 7 7 7 7 25 45 51 51 63 77 78 53 17 12 12 12 13 13 17 29 28 12 12 12 12 12 12 43 50 52 62 77 81 57 19 7 8 8 9 9 15 23 20 7 7 7 7 7 7 41 45 46 49 72 71 53 16 12 14 14 14 14 21 19 17 10 10 10 10 10 10 40 45 46 46 75 83 73 30 14 13 14 14 13 15 18 19 8 8 8 8 8 8 45 63 65 65 90 66 16 5 5 5 6 9 9 10 18 14 4 4 4 4 4 4 19 28 29 29 40 44 47 49 53 46 37 21 9 9 9 9 9 5 5 5 5 5 5 20 33 37 37 49 59 59 43 17 11 11 11 10 11 16 16]"
"2177","180","false","false","3","false","0","0.025","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 9 9 9 9 9 9 40 54 54 54 86 92 73 34 13 13 17 18 18 8 8 8 8 8 8 25 36 39 39 56 64 64 54 34 11 10 10 10 13 16 15 11 1 1 1 1 1 1 6 23 26 27 33 42 43 44 52 47 48 17 13 13 13 13 12 5 5 5 5 5 5 11 40 43 45 53 67 70 65 43 11 12 12 12 12 13 11 6 4 4 4 4 4 4 48 56 57 61 71 50 13 6 6 6 10 12 8 9 14 13 3 3 3 3 3 3 24 25 26 28 47 54 59 54 37 18 14 13 12 13 13 12 6 6 6 6 6 6 21 38 38 38 61 70 59 25 11 9 9 8 9 10 14 12 4 4 4 4 4 4 37 49 54 54 80 31 6 6 6 6 9 10 10 17 30 25 14 14 14 14 14 14 29 44 46 46 71 66 35 9 9 9 12 11 12 11 13 13 11 6 6 6 6 6 6 27 42 46 47 68 68 29 7 5 6 9 10 12 14 22 27]"
"2181","180","false","false","3","false","0","0.025","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 27 43 44 44 62 75 66 29 8 10 11 13 13 5 5 5 5 5 5 17 20 20 20 35 41 45 45 56 68 109 59 8 8 8 8 7 6 6 6 6 6 6 18 33 37 39 48 60 61 60 61 28 19 19 19 18 19 18 16 3 3 3 3 3 3 4 16 19 19 26 36 39 39 47 54 69 34 14 13 13 13 13 2 2 2 2 2 2 17 19 19 20 28 31 31 32 41 79 75 23 11 11 11 11 6 6 6 6 6 6 30 33 33 39 60 65 65 65 64 30 13 10 10 10 14 13 3 3 3 3 3 3 21 23 25 25 31 34 35 37 45 67 71 19 7 7 8 8 4 4 4 4 4 4 24 32 35 36 54 62 64 49 36 29 14 12 10 10 13 15 4 4 4 4 4 4 27 40 43 43 56 70 48 22 7 7 8 9 11 10 15 19 18 11 11 11 11 11 11 27 47 50 53 67 75 66 28 10 9 9 9 12 12 20 22]"
"2205","200","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","7729","[7 7 7 7 7 7 7 7 7 47 64 65 63 84 76 47 6 2 0 0 0 0]"
"2206","200","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","6817","[8 8 8 8 8 8 8 8 8 39 49 59 59 83 86 31 0 0 0 0]"
"2180","180","false","false","3","false","0","0.025","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 46 58 58 58 85 91 75 37 12 11 11 13 17 2 2 2 2 2 2 10 16 16 16 27 32 34 34 36 47 80 47 23 20 18 18 18 9 9 9 9 9 9 18 23 27 27 39 46 54 56 45 34 31 21 17 17 18 19 19 2 2 2 2 2 2 9 27 27 27 33 41 51 52 56 45 38 19 17 17 17 17 17 6 6 6 6 6 6 27 27 27 36 51 57 58 67 57 51 27 26 26 26 27 27 8 8 8 8 8 8 26 38 38 41 49 58 60 60 52 31 15 13 14 14 14 14 7 7 7 7 7 7 43 50 53 60 90 87 36 13 13 13 13 13 14 18 21 16 9 9 9 9 9 9 38 53 54 55 71 69 38 16 13 13 13 15 15 18 20 17 15 15 15 15 15 15 50 73 75 76 81 37 13 12 12 12 12 15 15 20 26 25 23 9 9 9 9 9 9 23 44 45 45 60 71 73 55 17 7 14 14 15 20 22 24]"
"2176","180","false","false","3","false","0","0.025","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 33 48 51 51 77 88 83 41 11 11 11 11 12 8 8 8 8 8 8 32 49 50 50 68 75 80 80 40 10 6 7 8 8 16 17 16 5 5 5 5 5 5 26 43 45 45 70 85 85 48 13 9 9 9 11 11 13 19 13 2 2 2 2 2 2 10 22 23 25 29 35 37 37 41 45 57 33 8 6 6 6 5 3 3 3 3 3 3 16 20 21 32 47 55 54 50 34 13 11 11 11 12 14 14 12 12 12 12 12 12 55 69 69 71 100 77 24 11 5 6 7 9 10 13 14 15 6 6 6 6 6 6 40 49 52 57 68 46 13 8 8 10 17 15 15 18 28 24 7 7 7 7 7 7 21 35 35 35 50 67 65 66 51 23 13 13 13 13 19 16 4 4 4 4 4 4 24 34 36 36 48 59 60 63 52 28 15 14 14 15 20 18 16 9 9 9 9 9 9 21 51 54 54 74 92 82 28 11 8 8 10 10 12 19 19]"
"2209","200","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","6193","[3 3 3 3 3 3 3 3 3 24 40 43 41 61 59 50 24 0]"
